compound_id,iupac_name,smiles_raw,provenance_file,provenance_sheet,provenance_row,variable,value
353,7-methoxy-2-methyl-6-(propan-2-yloxy)-N-{(1R)-1-[3-(1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine,COC1=C(C=C2C(=NC(=NC2=C1)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NNC1)OC(C)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,354,KRAS-SOS1 Interaction,3.8e-07
353,7-methoxy-2-methyl-6-(propan-2-yloxy)-N-{(1R)-1-[3-(1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine,COC1=C(C=C2C(=NC(=NC2=C1)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NNC1)OC(C)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,354,KRAS-Activation by SOS high GTP,4.29e-07
353,7-methoxy-2-methyl-6-(propan-2-yloxy)-N-{(1R)-1-[3-(1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine,COC1=C(C=C2C(=NC(=NC2=C1)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NNC1)OC(C)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,354,KRAS-Activation by SOS no GTP,4.53e-07
353,7-methoxy-2-methyl-6-(propan-2-yloxy)-N-{(1R)-1-[3-(1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine,COC1=C(C=C2C(=NC(=NC2=C1)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NNC1)OC(C)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,354,EGFR kinase inhibition IC50,>2.00E-5
354,7-methoxy-2-methyl-6-(oxetan-3-ylmethoxy)-N-{(1R)-1-[3-(1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine,COC1=C(C=C2C(=NC(=NC2=C1)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NNC1)OCC1COC1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,355,KRAS-SOS1 Interaction,3.13e-07
354,7-methoxy-2-methyl-6-(oxetan-3-ylmethoxy)-N-{(1R)-1-[3-(1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine,COC1=C(C=C2C(=NC(=NC2=C1)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NNC1)OCC1COC1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,355,KRAS-Activation by SOS high GTP,5.18e-07
354,7-methoxy-2-methyl-6-(oxetan-3-ylmethoxy)-N-{(1R)-1-[3-(1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine,COC1=C(C=C2C(=NC(=NC2=C1)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NNC1)OCC1COC1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,355,KRAS-Activation by SOS no GTP,8.77e-07
354,7-methoxy-2-methyl-6-(oxetan-3-ylmethoxy)-N-{(1R)-1-[3-(1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine,COC1=C(C=C2C(=NC(=NC2=C1)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NNC1)OCC1COC1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,355,EGFR kinase inhibition IC50,>2.00E-5
355,6-ethoxy-7-methoxy-2-methyl-N-{(1R)-1-[3-(1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine,C(C)OC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NNC1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,356,KRAS-SOS1 Interaction,4.85e-07
355,6-ethoxy-7-methoxy-2-methyl-N-{(1R)-1-[3-(1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine,C(C)OC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NNC1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,356,KRAS-Activation by SOS high GTP,5.71e-07
355,6-ethoxy-7-methoxy-2-methyl-N-{(1R)-1-[3-(1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine,C(C)OC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NNC1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,356,KRAS-Activation by SOS no GTP,7.14e-07
355,6-ethoxy-7-methoxy-2-methyl-N-{(1R)-1-[3-(1H-pyrazol-4-yl)phenyl]ethyl}quinazolin-4-amine,C(C)OC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NNC1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,356,EGFR kinase inhibition IC50,>2.00E-5
356,6-ethoxy-N-{(1R)-1-[3-(1-ethyl-1H-pyrazol-4-yl)phenyl]ethyl}-7-methoxy-2-methylquinazolin-4-amine,C(C)OC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NN(C1)CC,data/bronze/artifacts/2018_raw.xlsx,Sheet1,357,KRAS-SOS1 Interaction,6.55e-07
356,6-ethoxy-N-{(1R)-1-[3-(1-ethyl-1H-pyrazol-4-yl)phenyl]ethyl}-7-methoxy-2-methylquinazolin-4-amine,C(C)OC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NN(C1)CC,data/bronze/artifacts/2018_raw.xlsx,Sheet1,357,KRAS-Activation by SOS high GTP,7.77e-07
356,6-ethoxy-N-{(1R)-1-[3-(1-ethyl-1H-pyrazol-4-yl)phenyl]ethyl}-7-methoxy-2-methylquinazolin-4-amine,C(C)OC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NN(C1)CC,data/bronze/artifacts/2018_raw.xlsx,Sheet1,357,KRAS-Activation by SOS no GTP,9.33e-07
356,6-ethoxy-N-{(1R)-1-[3-(1-ethyl-1H-pyrazol-4-yl)phenyl]ethyl}-7-methoxy-2-methylquinazolin-4-amine,C(C)OC=1C=C2C(=NC(=NC2=CC1OC)C)N[C@H](C)C1=CC(=CC=C1)C=1C=NN(C1)CC,data/bronze/artifacts/2018_raw.xlsx,Sheet1,357,EGFR kinase inhibition IC50,>2.00E-5
357,"N-[1-{5-[2-(2-aminoethyl)phenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NCCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,358,KRAS-SOS1 Interaction,5.12e-08
357,"N-[1-{5-[2-(2-aminoethyl)phenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NCCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,358,KRAS-Activation by SOS high GTP,4.88e-08
357,"N-[1-{5-[2-(2-aminoethyl)phenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NCCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,358,KRAS-Activation by SOS no GTP,6.92e-08
357,"N-[1-{5-[2-(2-aminoethyl)phenyl]thiophen-2-yl}ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NCCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,358,EGFR kinase inhibition IC50,>2.00E-5
358,"tert-butyl{1-[2-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]ethyl}carbamate",C(C)(C)(C)OC(NC(C)C1=C(C=CC=C1)C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,data/bronze/artifacts/2018_raw.xlsx,Sheet1,359,KRAS-SOS1 Interaction,1.44e-06
358,"tert-butyl{1-[2-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]ethyl}carbamate",C(C)(C)(C)OC(NC(C)C1=C(C=CC=C1)C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,data/bronze/artifacts/2018_raw.xlsx,Sheet1,359,KRAS-Activation by SOS high GTP,1.53e-06
358,"tert-butyl{1-[2-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]ethyl}carbamate",C(C)(C)(C)OC(NC(C)C1=C(C=CC=C1)C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,data/bronze/artifacts/2018_raw.xlsx,Sheet1,359,KRAS-Activation by SOS no GTP,2.45e-06
358,"tert-butyl{1-[2-(5-(1-[(6,7-dimethoxy-2-methylquinazolin-4-yl)amino]ethyl}thiophen-2-yl)phenyl]ethyl}carbamate",C(C)(C)(C)OC(NC(C)C1=C(C=CC=C1)C=1SC(=CC1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C)=O,data/bronze/artifacts/2018_raw.xlsx,Sheet1,359,EGFR kinase inhibition IC50,>2.00E-5
359,"N-[1-(5-{2-[1-aminoethyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NC(C)C1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,360,KRAS-SOS1 Interaction,2.34e-07
359,"N-[1-(5-{2-[1-aminoethyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NC(C)C1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,360,KRAS-Activation by SOS high GTP,2.09e-07
359,"N-[1-(5-{2-[1-aminoethyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NC(C)C1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,360,KRAS-Activation by SOS no GTP,2.99e-07
359,"N-[1-(5-{2-[1-aminoethyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NC(C)C1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,360,EGFR kinase inhibition IC50,>2.00E-5
360,"N-[1-(5-{2-[1-aminoethyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NC(C)C1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,361,KRAS-SOS1 Interaction,1.95e-07
360,"N-[1-(5-{2-[1-aminoethyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NC(C)C1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,361,KRAS-Activation by SOS high GTP,1.41e-07
360,"N-[1-(5-{2-[1-aminoethyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NC(C)C1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,361,KRAS-Activation by SOS no GTP,1.99e-07
360,"N-[1-(5-{2-[1-aminoethyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",NC(C)C1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,361,EGFR kinase inhibition IC50,>2.00E-5
361,"6,7-dimethoxy-2-methyl-N-[1-{5-[2-(1H-pyrazol-4-yl)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)C=1C=NNC1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,362,KRAS-SOS1 Interaction,2.48e-06
361,"6,7-dimethoxy-2-methyl-N-[1-{5-[2-(1H-pyrazol-4-yl)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)C=1C=NNC1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,362,KRAS-Activation by SOS high GTP,4.95e-06
361,"6,7-dimethoxy-2-methyl-N-[1-{5-[2-(1H-pyrazol-4-yl)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)C=1C=NNC1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,362,KRAS-Activation by SOS no GTP,8.8e-06
361,"6,7-dimethoxy-2-methyl-N-[1-{5-[2-(1H-pyrazol-4-yl)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)C=1C=NNC1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,362,EGFR kinase inhibition IC50,>2.00E-5
362,"6,7-dimethoxy-2-methyl-N-[1-(5-(2-[(phenylamino)methyl]phenyl}thiophen-2-yl)ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)CNC1=CC=CC=C1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,363,KRAS-SOS1 Interaction,0.28
362,"6,7-dimethoxy-2-methyl-N-[1-(5-(2-[(phenylamino)methyl]phenyl}thiophen-2-yl)ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)CNC1=CC=CC=C1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,363,KRAS-Activation by SOS high GTP,0.27
362,"6,7-dimethoxy-2-methyl-N-[1-(5-(2-[(phenylamino)methyl]phenyl}thiophen-2-yl)ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)CNC1=CC=CC=C1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,363,KRAS-Activation by SOS no GTP,0.3
362,"6,7-dimethoxy-2-methyl-N-[1-(5-(2-[(phenylamino)methyl]phenyl}thiophen-2-yl)ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)CNC1=CC=CC=C1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,363,EGFR kinase inhibition IC50,>2.00E-5
363,6-bromo-N-[(1R)-1-(3-chlorophenyl)ethyl]-2-methylquinazolin-4-amine,BrC=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC(=CC=C1)Cl,data/bronze/artifacts/2018_raw.xlsx,Sheet1,364,KRAS-SOS1 Interaction,1.24e-05
363,6-bromo-N-[(1R)-1-(3-chlorophenyl)ethyl]-2-methylquinazolin-4-amine,BrC=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC(=CC=C1)Cl,data/bronze/artifacts/2018_raw.xlsx,Sheet1,364,KRAS-Activation by SOS high GTP,1.13e-05
363,6-bromo-N-[(1R)-1-(3-chlorophenyl)ethyl]-2-methylquinazolin-4-amine,BrC=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC(=CC=C1)Cl,data/bronze/artifacts/2018_raw.xlsx,Sheet1,364,KRAS-Activation by SOS no GTP,1.72e-05
363,6-bromo-N-[(1R)-1-(3-chlorophenyl)ethyl]-2-methylquinazolin-4-amine,BrC=1C=C2C(=NC(=NC2=CC1)C)N[C@H](C)C1=CC(=CC=C1)Cl,data/bronze/artifacts/2018_raw.xlsx,Sheet1,364,EGFR kinase inhibition IC50,>2.00E-5
364,"N-[1-(5-(2-[(cyclopentylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",C1(CCCC1)NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,365,KRAS-SOS1 Interaction,1.29e-07
364,"N-[1-(5-(2-[(cyclopentylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",C1(CCCC1)NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,365,KRAS-Activation by SOS high GTP,1.58e-07
364,"N-[1-(5-(2-[(cyclopentylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",C1(CCCC1)NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,365,KRAS-Activation by SOS no GTP,2.17e-07
364,"N-[1-(5-(2-[(cyclopentylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",C1(CCCC1)NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,365,EGFR kinase inhibition IC50,>2.00E-5
365,"N-[1-(5-(2-[(benzylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",C(C1=CC=CC=C1)NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,366,KRAS-SOS1 Interaction,4.89e-07
365,"N-[1-(5-(2-[(benzylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",C(C1=CC=CC=C1)NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,366,KRAS-Activation by SOS high GTP,2.99e-07
365,"N-[1-(5-(2-[(benzylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",C(C1=CC=CC=C1)NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,366,KRAS-Activation by SOS no GTP,3.53e-07
365,"N-[1-(5-(2-[(benzylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",C(C1=CC=CC=C1)NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,366,EGFR kinase inhibition IC50,>2.00E-5
366,"N-[1-(5-(2-[(butylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",C(CCC)NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,367,KRAS-SOS1 Interaction,9.76e-08
366,"N-[1-(5-(2-[(butylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",C(CCC)NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,367,KRAS-Activation by SOS high GTP,9.69e-08
366,"N-[1-(5-(2-[(butylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",C(CCC)NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,367,KRAS-Activation by SOS no GTP,1.36e-07
366,"N-[1-(5-(2-[(butylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",C(CCC)NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,367,EGFR kinase inhibition IC50,>2.00E-5
367,"N-[1-(5-(2-[(ethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",C(C)NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,368,KRAS-SOS1 Interaction,7.16e-08
367,"N-[1-(5-(2-[(ethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",C(C)NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,368,KRAS-Activation by SOS high GTP,6.13e-08
367,"N-[1-(5-(2-[(ethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",C(C)NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,368,KRAS-Activation by SOS no GTP,9.9e-08
367,"N-[1-(5-(2-[(ethylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",C(C)NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,368,EGFR kinase inhibition IC50,>2.00E-5
368,"6,7-dimethoxy-2-methyl-N-[1-{5-[2-(1H-tetrazol-5-yl)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)C1=NN=NN1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,369,KRAS-SOS1 Interaction,0.41
368,"6,7-dimethoxy-2-methyl-N-[1-{5-[2-(1H-tetrazol-5-yl)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)C1=NN=NN1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,369,KRAS-Activation by SOS high GTP,0.39
368,"6,7-dimethoxy-2-methyl-N-[1-{5-[2-(1H-tetrazol-5-yl)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)C1=NN=NN1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,369,KRAS-Activation by SOS no GTP,0.08
368,"6,7-dimethoxy-2-methyl-N-[1-{5-[2-(1H-tetrazol-5-yl)phenyl]thiophen-2-yl}ethyl]quinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)C1=NN=NN1,data/bronze/artifacts/2018_raw.xlsx,Sheet1,369,EGFR kinase inhibition IC50,>2.00E-5
369,"6,7-dimethoxy-N-{1-[5-(2-{[(2-methoxyethyl)amino]methyl}phenyl)thiophen-2-yl]ethyl}-2-methylquinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)CNCCOC,data/bronze/artifacts/2018_raw.xlsx,Sheet1,370,KRAS-SOS1 Interaction,9.95e-06
369,"6,7-dimethoxy-N-{1-[5-(2-{[(2-methoxyethyl)amino]methyl}phenyl)thiophen-2-yl]ethyl}-2-methylquinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)CNCCOC,data/bronze/artifacts/2018_raw.xlsx,Sheet1,370,KRAS-Activation by SOS high GTP,1.52e-07
369,"6,7-dimethoxy-N-{1-[5-(2-{[(2-methoxyethyl)amino]methyl}phenyl)thiophen-2-yl]ethyl}-2-methylquinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)CNCCOC,data/bronze/artifacts/2018_raw.xlsx,Sheet1,370,KRAS-Activation by SOS no GTP,1.89e-07
369,"6,7-dimethoxy-N-{1-[5-(2-{[(2-methoxyethyl)amino]methyl}phenyl)thiophen-2-yl]ethyl}-2-methylquinazolin-4-amine",COC=1C=C2C(=NC(=NC2=CC1OC)C)NC(C)C=1SC(=CC1)C1=C(C=CC=C1)CNCCOC,data/bronze/artifacts/2018_raw.xlsx,Sheet1,370,EGFR kinase inhibition IC50,>2.00E-5
370,"N-[1-(5-{2-[(cyclopropylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",C1(CC1)NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,371,KRAS-SOS1 Interaction,2.7e-07
370,"N-[1-(5-{2-[(cyclopropylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",C1(CC1)NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,371,KRAS-Activation by SOS high GTP,3.52e-07
370,"N-[1-(5-{2-[(cyclopropylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",C1(CC1)NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,371,KRAS-Activation by SOS no GTP,3.83e-07
370,"N-[1-(5-{2-[(cyclopropylamino)methyl]phenyl}thiophen-2-yl)ethyl]-6,7-dimethoxy-2-methylquinazolin-4-amine",C1(CC1)NCC1=C(C=CC=C1)C1=CC=C(S1)C(C)NC1=NC(=NC2=CC(=C(C=C12)OC)OC)C,data/bronze/artifacts/2018_raw.xlsx,Sheet1,371,EGFR kinase inhibition IC50,>2.00E-5
