compound_id,target_id,assay_id,qualifier,value_std,unit_std,year,qc_pass,provenance_file,provenance_sheet,provenance_row,smiles_raw
Example 587,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,290,
Example 587,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,290,
Example 588,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,291,
Example 588,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,291,
Example 588,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,291,
Example 589,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,292,
Example 589,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,292,
Example 589,prmt5,prmt5.enzyme.ki.B,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,292,
Example 590,cell:HCT116.WT,cell.proliferation.ic50,=,6.8,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,293,
Example 590,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,293,
Example 590,prmt5,prmt5.enzyme.ki.B,=,14.9,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,293,
Example 591,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,294,
Example 591,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,294,
Example 591,prmt5,prmt5.enzyme.ki.B,=,16.5,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,294,
Example 592,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,295,
Example 592,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,295,
Example 592,prmt5,prmt5.enzyme.ki.B,=,2.0,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,295,
Example 593,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,296,
Example 593,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,296,
Example 593,prmt5,prmt5.enzyme.ki.B,=,13.2,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,296,
Example 594,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,297,
Example 594,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,297,
Example 594,prmt5,prmt5.enzyme.ki.B,=,26.0,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,297,
Example 595,cell:HCT116.WT,cell.proliferation.ic50,=,8.2,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,298,
Example 595,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,298,
Example 595,prmt5,prmt5.enzyme.ki.B,=,21.5,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,298,
Example 596,cell:HCT116.WT,cell.proliferation.ic50,>,10.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,299,
Example 596,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,299,
Example 596,prmt5,prmt5.enzyme.ki.B,=,17.1,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,299,
Example 597,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,300,
Example 597,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,300,
Example 597,prmt5,prmt5.enzyme.ki.B,=,6.35,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,300,
Example 598,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,301,
Example 598,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,301,
Example 598,prmt5,prmt5.enzyme.ki.B,=,2.44,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,301,
Example 599,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,302,
Example 599,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,302,
Example 599,prmt5,prmt5.enzyme.ki.B,=,3.12,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,302,
Example 600,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,303,
Example 600,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,303,
Example 600,prmt5,prmt5.enzyme.ki.B,=,1.83,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,303,
Example 601,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,304,
Example 601,prmt5,prmt5.enzyme.ki.B,=,1.78,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,304,
Example 602,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,305,
Example 602,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,305,
Example 602,prmt5,prmt5.enzyme.ki.B,=,7.26,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,305,
Example 603,cell:HCT116.WT,cell.proliferation.ic50,>,1.5,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,306,
Example 603,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,306,
Example 603,prmt5,prmt5.enzyme.ki.B,=,23.7,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,306,
Example 604,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,307,
Example 604,prmt5,prmt5.enzyme.ki.B,=,5.46,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,307,
Example 605,cell:HCT116.WT,cell.proliferation.ic50,>,1.3,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,308,
Example 605,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,308,
Example 605,prmt5,prmt5.enzyme.ki.B,=,6.2,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,308,
Example 606,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,309,
Example 606,prmt5,prmt5.enzyme.ki.B,=,2.9,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,309,
Example 607,cell:HCT116.WT,cell.proliferation.ic50,>,3.2,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,310,
Example 607,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,310,
Example 607,prmt5,prmt5.enzyme.ki.B,=,7.26,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,310,
Example 608,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,311,
Example 608,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,311,
Example 608,prmt5,prmt5.enzyme.ki.B,=,5.26,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,311,
Example 609,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,312,
Example 609,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,312,
Example 609,prmt5,prmt5.enzyme.ki.B,=,26.8,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,312,
Example 610,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,313,
Example 610,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,313,
Example 610,prmt5,prmt5.enzyme.ki.B,=,9.6,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,313,
Example 611,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,314,
Example 611,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,314,
Example 611,prmt5,prmt5.enzyme.ki.B,=,3.0,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,314,
Example 612,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,315,
Example 612,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,315,
Example 612,prmt5,prmt5.enzyme.ki.B,=,7.56,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,315,
Example 613,cell:HCT116.WT,cell.proliferation.ic50,=,3.9,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,316,
Example 613,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,316,
Example 613,prmt5,prmt5.enzyme.ki.B,=,4.35,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,316,
Example 614,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,317,
Example 614,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,317,
Example 614,prmt5,prmt5.enzyme.ki.B,=,9.42,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,317,
Example 615,cell:HCT116.WT,cell.proliferation.ic50,=,3.5,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,318,
Example 615,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,318,
Example 615,prmt5,prmt5.enzyme.ki.B,=,1.62,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,318,
Example 616,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,319,
Example 616,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,319,
Example 616,prmt5,prmt5.enzyme.ki.B,=,3.29,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,319,
Example 617,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,320,
Example 617,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,320,
Example 617,prmt5,prmt5.enzyme.ki.B,=,1.72,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,320,
Example 618,cell:HCT116.WT,cell.proliferation.ic50,=,1.4,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,321,
Example 618,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,321,
Example 618,prmt5,prmt5.enzyme.ki.B,=,1.59,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,321,
Example 619,cell:HCT116.WT,cell.proliferation.ic50,=,1.3,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,322,
Example 619,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,322,
Example 619,prmt5,prmt5.enzyme.ki.B,=,1.87,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,322,
Example 620,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,323,
Example 620,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,323,
Example 620,prmt5,prmt5.enzyme.ki.B,=,1.83,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,323,
Example 621,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,324,
Example 621,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,324,
Example 621,prmt5,prmt5.enzyme.ki.B,=,3.97,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,324,
Example 622,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,325,
Example 622,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,325,
Example 622,prmt5,prmt5.enzyme.ki.B,=,1.98,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,325,
Example 623,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,326,
Example 623,prmt5,prmt5.enzyme.ki.B,=,3.14,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,326,
Example 624,cell:HCT116.WT,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,327,
Example 624,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,327,
Example 624,prmt5,prmt5.enzyme.ki.B,=,5.19,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,327,
Example 625,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,328,
Example 625,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,328,
Example 625,prmt5,prmt5.enzyme.ki.B,=,1.99,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,328,
Example 626,cell:HCT116.MTAP-null,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,329,
Example 626,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,329,
Example 626,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,329,
Example 626,prmt5,prmt5.enzyme.ki.B,=,42.7,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,329,
Example 627,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,330,
Example 627,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,330,
Example 627,prmt5,prmt5.enzyme.ki.B,=,2.8,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,330,
Example 628,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,331,
Example 628,prmt5,prmt5.enzyme.ki.B,=,3.0,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,331,
Example 629,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,332,
Example 629,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,332,
Example 629,prmt5,prmt5.enzyme.ki.B,=,5.93,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,332,
Example 630,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,333,
Example 630,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,333,
Example 630,prmt5,prmt5.enzyme.ki.B,=,4.58,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,333,
Example 631,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,334,
Example 631,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,334,
Example 631,prmt5,prmt5.enzyme.ki.B,=,7.14,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,334,
Example 632,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,335,
Example 632,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,335,
Example 632,prmt5,prmt5.enzyme.ki.B,=,5.3,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,335,
Example 633,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,336,
Example 633,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,336,
Example 633,prmt5,prmt5.enzyme.ki.B,=,4.8,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,336,
Example 634,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,337,
Example 634,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,337,
Example 634,prmt5,prmt5.enzyme.ki.B,=,6.84,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,337,
Example 635,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,338,
Example 635,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,338,
Example 635,prmt5,prmt5.enzyme.ki.B,=,1.29,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,338,
Example 636,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,339,
Example 636,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,339,
Example 636,prmt5,prmt5.enzyme.ki.B,=,2.3,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,339,
Example 637,cell:HCT116.MTAP-null,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,340,
Example 637,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,340,
Example 637,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,340,
Example 637,prmt5,prmt5.enzyme.ki.B,=,5.2,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,340,
Example 638,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,341,
Example 638,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,341,
Example 638,prmt5,prmt5.enzyme.ki.B,=,1.9,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,341,
Example 639,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,342,
Example 639,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,342,
Example 639,prmt5,prmt5.enzyme.ki.B,=,12.2,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,342,
Example 640,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,343,
Example 640,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,343,
Example 640,prmt5,prmt5.enzyme.ki.B,=,14.1,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,343,
Example 641,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,344,
Example 641,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,344,
Example 641,prmt5,prmt5.enzyme.ki.B,=,13.1,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,344,
Example 642,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,345,
Example 642,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,345,
Example 642,prmt5,prmt5.enzyme.ki.B,=,2.55,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,345,
Example 643,cell:HCT116.MTAP-null,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,346,
Example 643,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,346,
Example 643,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,346,
Example 643,prmt5,prmt5.enzyme.ki.B,=,39.6,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,346,
Example 644,cell:HCT116.MTAP-null,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,347,
Example 644,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,347,
Example 644,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,347,
Example 644,prmt5,prmt5.enzyme.ki.B,=,29.3,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,347,
Example 645,cell:HCT116.MTAP-null,cell.proliferation.ic50,>,1.0,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,348,
Example 645,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,348,
Example 645,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,348,
Example 645,prmt5,prmt5.enzyme.ki.B,=,5.93,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,348,
Example 646,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,349,
Example 646,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,349,
Example 646,prmt5,prmt5.enzyme.ki.B,=,6.83,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,349,
Example 647,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,350,
Example 647,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,350,
Example 647,prmt5,prmt5.enzyme.ki.B,=,4.11,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,350,
Example 648,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,351,
Example 648,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,351,
Example 648,prmt5,prmt5.enzyme.ki.B,=,1.68,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,351,
Example 649,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,352,
Example 649,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,352,
Example 649,prmt5,prmt5.enzyme.ki.B,=,2.69,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,352,
Example 650,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,353,
Example 650,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,353,
Example 650,prmt5,prmt5.enzyme.ki.B,=,2.21,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,353,
Example 651,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,354,
Example 651,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,354,
Example 651,prmt5,prmt5.enzyme.ki.B,=,3.0,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,354,
Example 652,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,355,
Example 652,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,355,
Example 652,prmt5,prmt5.enzyme.ki.B,=,3.0,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,355,
Example 653,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,356,
Example 653,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,356,
Example 653,prmt5,prmt5.enzyme.ki.B,=,2.79,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,356,
Example 654,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,357,
Example 654,prmt5,prmt5.enzyme.ki.A,,,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,357,
Example 654,prmt5,prmt5.enzyme.ki.B,=,5.61,nM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,357,
Example 655,cell:HCT116.WT,cell.proliferation.ic50,,,uM,2021,True,data/bronze/artifacts/2021_raw.xlsx,Table 19,358,
